,age,gender,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,personal_income,agreement_rk,target,loan_num_total,loan_num_closed
283,22.0,1.0,1.0,1.0,не работает,пенсионер,8000.0,66201073.0,0.0,1,0.0
284,22.0,1.0,1.0,1.0,не работает,пенсионер,8000.0,67435045.0,1.0,1,0.0
285,22.0,1.0,1.0,1.0,не работает,пенсионер,8000.0,73828623.0,0.0,1,1.0
286,22.0,1.0,1.0,1.0,не работает,пенсионер,8726.0,64469957.0,0.0,1,0.0
287,22.0,1.0,1.0,1.0,не работает,пенсионер,9000.0,66082549.0,0.0,1,1.0
288,22.0,1.0,1.0,1.0,не работает,пенсионер,9000.0,75268962.0,0.0,1,0.0
289,22.0,1.0,1.0,1.0,не работает,пенсионер,9500.0,62429007.0,1.0,2,0.0
290,22.0,1.0,1.0,1.0,не работает,пенсионер,10000.0,64560510.0,0.0,1,0.0
291,22.0,1.0,1.0,1.0,не работает,пенсионер,10000.0,67163936.0,0.0,3,1.0
292,22.0,1.0,1.0,1.0,не работает,пенсионер,12000.0,67233158.0,0.0,1,0.0
293,22.0,1.0,1.0,1.0,не работает,пенсионер,12000.0,75286717.0,1.0,2,0.0
294,22.0,1.0,1.0,1.0,не работает,пенсионер,13000.0,64365804.0,1.0,1,0.0
295,22.0,1.0,1.0,1.0,не работает,пенсионер,13000.0,65566004.0,0.0,1,1.0
296,22.0,1.0,1.0,1.0,не работает,пенсионер,15000.0,62082450.0,1.0,1,0.0
297,22.0,1.0,1.0,1.0,не работает,пенсионер,15000.0,62998837.0,0.0,1,0.0
298,22.0,1.0,1.0,1.0,не работает,пенсионер,15000.0,65395400.0,0.0,1,1.0
299,22.0,1.0,1.0,1.0,не работает,пенсионер,15000.0,72270774.0,0.0,1,0.0
300,22.0,1.0,1.0,1.0,не работает,пенсионер,21000.0,62254571.0,0.0,2,0.0
301,22.0,1.0,1.0,1.0,не работает,пенсионер,21000.0,75276688.0,0.0,1,0.0
302,22.0,1.0,2.0,0.0,не работает,пенсионер,15000.0,63011195.0,1.0,1,0.0
303,22.0,1.0,2.0,2.0,не работает,пенсионер,7000.0,66200872.0,0.0,1,0.0
304,22.0,1.0,2.0,2.0,не работает,пенсионер,10000.0,66201980.0,0.0,1,0.0
305,23.0,0.0,0.0,0.0,не работает,пенсионер,4000.0,64834721.0,0.0,1,0.0
306,23.0,0.0,0.0,0.0,не работает,пенсионер,5500.0,59931442.0,0.0,1,1.0
307,23.0,0.0,0.0,0.0,не работает,пенсионер,6000.0,63918350.0,0.0,1,0.0
308,23.0,0.0,0.0,0.0,не работает,пенсионер,7000.0,61849020.0,0.0,1,0.0
309,23.0,0.0,0.0,0.0,не работает,пенсионер,7000.0,62075530.0,0.0,1,0.0
310,23.0,0.0,0.0,0.0,не работает,пенсионер,7000.0,62794538.0,0.0,1,0.0
311,23.0,0.0,0.0,0.0,не работает,пенсионер,7000.0,62809532.0,0.0,1,1.0
312,23.0,0.0,0.0,0.0,не работает,пенсионер,7000.0,63320744.0,0.0,1,1.0
313,23.0,0.0,0.0,0.0,не работает,пенсионер,7500.0,62503164.0,0.0,1,1.0
314,23.0,0.0,0.0,0.0,не работает,пенсионер,7500.0,63911596.0,0.0,1,0.0
315,23.0,0.0,0.0,0.0,не работает,пенсионер,8000.0,63918746.0,1.0,1,0.0
316,23.0,0.0,0.0,0.0,не работает,пенсионер,8500.0,64894506.0,0.0,1,0.0
317,23.0,0.0,0.0,0.0,не работает,пенсионер,9000.0,61307120.0,0.0,1,0.0
318,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,60055202.0,0.0,1,0.0
319,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,60083007.0,0.0,1,1.0
320,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,61140286.0,0.0,1,1.0
321,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,61466985.0,0.0,1,0.0
322,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,62078531.0,0.0,1,0.0
323,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,62184958.0,0.0,1,0.0
324,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,62380200.0,0.0,1,0.0
325,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,62509607.0,0.0,1,1.0
326,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,62990484.0,0.0,1,0.0
327,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,64371819.0,0.0,1,0.0
328,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,64585727.0,0.0,1,1.0
329,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,64596533.0,0.0,1,1.0
330,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,67009911.0,0.0,3,3.0
331,23.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,67333422.0,0.0,1,0.0
332,23.0,0.0,0.0,0.0,не работает,пенсионер,10500.0,60091133.0,0.0,1,1.0
333,23.0,0.0,0.0,0.0,не работает,пенсионер,10500.0,61926445.0,0.0,1,1.0
334,23.0,0.0,0.0,0.0,не работает,пенсионер,11000.0,61225272.0,0.0,1,0.0
335,23.0,0.0,0.0,0.0,не работает,пенсионер,11000.0,62175061.0,0.0,1,0.0
336,23.0,0.0,0.0,0.0,не работает,пенсионер,11000.0,62244358.0,1.0,2,1.0
337,23.0,0.0,0.0,0.0,не работает,пенсионер,11000.0,62391304.0,0.0,1,0.0
338,23.0,0.0,0.0,0.0,не работает,пенсионер,11000.0,63908180.0,0.0,1,0.0
339,23.0,0.0,0.0,0.0,не работает,пенсионер,11000.0,63984063.0,0.0,1,0.0
340,23.0,0.0,0.0,0.0,не работает,пенсионер,11500.0,62994409.0,0.0,1,0.0
341,23.0,0.0,0.0,0.0,не работает,пенсионер,12000.0,60117132.0,0.0,1,1.0
342,23.0,0.0,0.0,0.0,не работает,пенсионер,12000.0,61076993.0,0.0,1,1.0
343,23.0,0.0,0.0,0.0,не работает,пенсионер,12000.0,61537559.0,0.0,1,1.0
344,23.0,0.0,0.0,0.0,не работает,пенсионер,12000.0,62236811.0,1.0,2,0.0
345,23.0,0.0,0.0,0.0,не работает,пенсионер,12000.0,62257997.0,0.0,1,0.0
346,23.0,0.0,0.0,0.0,не работает,пенсионер,12000.0,62428840.0,1.0,1,0.0
347,23.0,0.0,0.0,0.0,не работает,пенсионер,12000.0,65248615.0,0.0,1,1.0
348,23.0,0.0,0.0,0.0,не работает,пенсионер,12000.0,75273283.0,0.0,2,1.0
349,23.0,0.0,0.0,0.0,не работает,пенсионер,13000.0,61226541.0,0.0,1,0.0
350,23.0,0.0,0.0,0.0,не работает,пенсионер,13000.0,61235961.0,0.0,2,1.0
351,23.0,0.0,0.0,0.0,не работает,пенсионер,13000.0,62029535.0,0.0,1,0.0
352,23.0,0.0,0.0,0.0,не работает,пенсионер,13000.0,62232824.0,0.0,1,0.0
353,23.0,0.0,0.0,0.0,не работает,пенсионер,13000.0,73822367.0,0.0,1,0.0
354,23.0,0.0,0.0,0.0,не работает,пенсионер,13500.0,63633905.0,1.0,1,1.0
355,23.0,0.0,0.0,0.0,не работает,пенсионер,14000.0,60388772.0,1.0,1,0.0
356,23.0,0.0,0.0,0.0,не работает,пенсионер,14000.0,61056480.0,0.0,1,1.0
357,23.0,0.0,0.0,0.0,не работает,пенсионер,14000.0,62072880.0,0.0,1,0.0
358,23.0,0.0,0.0,0.0,не работает,пенсионер,14000.0,65206840.0,0.0,1,0.0
359,23.0,0.0,0.0,0.0,не работает,пенсионер,14000.0,74178916.0,0.0,3,2.0
360,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,59930128.0,0.0,1,1.0
361,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,61029447.0,0.0,1,1.0
362,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,61123315.0,0.0,1,0.0
363,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,61160903.0,0.0,1,0.0
364,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,61529947.0,0.0,1,1.0
365,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,62131769.0,0.0,1,0.0
366,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,62490455.0,1.0,1,1.0
367,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,62780633.0,0.0,1,1.0
368,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,63313718.0,1.0,1,0.0
369,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,63907163.0,1.0,1,0.0
370,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,64370956.0,0.0,2,1.0
371,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,64376333.0,0.0,1,0.0
372,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,64835280.0,1.0,1,0.0
373,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,64841634.0,1.0,1,0.0
374,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,65249460.0,0.0,1,1.0
375,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,65313403.0,0.0,1,1.0
376,23.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,74992405.0,0.0,2,2.0
377,23.0,0.0,0.0,0.0,не работает,пенсионер,15500.0,63987551.0,0.0,2,1.0
378,23.0,0.0,0.0,0.0,не работает,пенсионер,16000.0,61367921.0,0.0,1,0.0
379,23.0,0.0,0.0,0.0,не работает,пенсионер,16000.0,62442519.0,1.0,2,0.0
380,23.0,0.0,0.0,0.0,не работает,пенсионер,16000.0,64002747.0,0.0,1,0.0
381,23.0,0.0,0.0,0.0,не работает,пенсионер,16000.0,74647457.0,0.0,1,1.0
382,23.0,0.0,0.0,0.0,не работает,пенсионер,16000.0,74994393.0,0.0,6,4.0
383,23.0,0.0,0.0,0.0,не работает,пенсионер,16000.0,75034312.0,0.0,3,2.0
384,23.0,0.0,0.0,0.0,не работает,пенсионер,17000.0,60116059.0,1.0,1,0.0
385,23.0,0.0,0.0,0.0,не работает,пенсионер,17000.0,61517702.0,0.0,1,0.0
386,23.0,0.0,0.0,0.0,не работает,пенсионер,17000.0,61920781.0,1.0,1,1.0
387,23.0,0.0,0.0,0.0,не работает,пенсионер,18000.0,64567036.0,0.0,1,1.0
388,23.0,0.0,0.0,0.0,не работает,пенсионер,18000.0,74009428.0,0.0,1,0.0
389,23.0,0.0,0.0,0.0,не работает,пенсионер,18000.0,75033612.0,0.0,1,1.0
390,23.0,0.0,0.0,0.0,не работает,пенсионер,19000.0,67162880.0,1.0,1,1.0
391,23.0,0.0,0.0,0.0,не работает,пенсионер,20000.0,61305615.0,0.0,1,1.0
392,23.0,0.0,0.0,0.0,не работает,пенсионер,20000.0,61920908.0,1.0,4,2.0
393,23.0,0.0,0.0,0.0,не работает,пенсионер,20000.0,62146117.0,0.0,1,0.0
394,23.0,0.0,0.0,0.0,не работает,пенсионер,20000.0,62244319.0,0.0,1,0.0
395,23.0,0.0,0.0,0.0,не работает,пенсионер,20000.0,63595053.0,0.0,1,1.0
396,23.0,0.0,0.0,0.0,не работает,пенсионер,20000.0,63907043.0,0.0,1,0.0
397,23.0,0.0,0.0,0.0,не работает,пенсионер,20000.0,64442222.0,1.0,1,0.0
398,23.0,0.0,0.0,0.0,не работает,пенсионер,20000.0,64468766.0,1.0,1,0.0
399,23.0,0.0,0.0,0.0,не работает,пенсионер,20000.0,72299606.0,0.0,2,0.0
400,23.0,0.0,0.0,0.0,не работает,пенсионер,23000.0,60062046.0,0.0,1,0.0
401,23.0,0.0,0.0,0.0,не работает,пенсионер,23000.0,61291798.0,0.0,1,0.0
402,23.0,0.0,0.0,0.0,не работает,пенсионер,25000.0,61117411.0,1.0,1,1.0
403,23.0,0.0,0.0,0.0,не работает,пенсионер,25000.0,62024990.0,0.0,1,0.0
404,23.0,0.0,0.0,0.0,не работает,пенсионер,25000.0,62431832.0,0.0,1,0.0
405,23.0,0.0,0.0,0.0,не работает,пенсионер,25000.0,62986842.0,0.0,1,0.0
406,23.0,0.0,0.0,0.0,не работает,пенсионер,25000.0,63334803.0,0.0,1,0.0
407,23.0,0.0,0.0,0.0,не работает,пенсионер,25000.0,66904019.0,1.0,2,1.0
408,23.0,0.0,0.0,0.0,не работает,пенсионер,25000.0,74273515.0,0.0,2,0.0
409,23.0,0.0,0.0,0.0,не работает,пенсионер,27000.0,67321719.0,0.0,1,0.0
410,23.0,0.0,0.0,0.0,не работает,пенсионер,30000.0,61119731.0,1.0,2,1.0
411,23.0,0.0,0.0,0.0,не работает,пенсионер,30000.0,64363709.0,1.0,1,0.0
412,23.0,0.0,0.0,0.0,не работает,пенсионер,30000.0,64428843.0,0.0,1,0.0
413,23.0,0.0,0.0,0.0,не работает,пенсионер,30000.0,67412331.0,0.0,1,1.0
414,23.0,0.0,0.0,0.0,не работает,пенсионер,35000.0,62442370.0,0.0,1,1.0
415,23.0,0.0,0.0,0.0,не работает,пенсионер,39000.0,61082560.0,1.0,1,1.0
416,23.0,0.0,0.0,1.0,не работает,пенсионер,8000.0,61121878.0,0.0,1,1.0
417,23.0,0.0,0.0,1.0,не работает,пенсионер,15000.0,60193703.0,0.0,1,0.0
418,23.0,0.0,0.0,1.0,не работает,пенсионер,16000.0,64454399.0,0.0,1,0.0
419,23.0,0.0,0.0,1.0,не работает,пенсионер,24000.0,62019982.0,0.0,1,0.0
420,23.0,0.0,1.0,0.0,не работает,пенсионер,9000.0,62485035.0,0.0,1,1.0
421,23.0,0.0,1.0,0.0,не работает,пенсионер,15000.0,60116190.0,1.0,1,0.0
422,23.0,0.0,1.0,1.0,не работает,пенсионер,8000.0,63912087.0,0.0,1,0.0
423,23.0,0.0,1.0,1.0,не работает,пенсионер,9000.0,62241225.0,0.0,2,1.0
424,23.0,0.0,1.0,1.0,не работает,пенсионер,9500.0,72296460.0,0.0,1,0.0
425,23.0,0.0,1.0,1.0,не работает,пенсионер,11000.0,61537047.0,0.0,1,0.0
426,23.0,0.0,1.0,1.0,не работает,пенсионер,11000.0,64359758.0,1.0,1,0.0
427,23.0,0.0,1.0,1.0,не работает,пенсионер,12000.0,64837902.0,0.0,1,0.0
428,23.0,0.0,1.0,1.0,не работает,пенсионер,12000.0,74994421.0,0.0,4,2.0
429,23.0,0.0,1.0,1.0,не работает,пенсионер,13000.0,61116602.0,0.0,2,2.0
430,23.0,0.0,1.0,1.0,не работает,пенсионер,13000.0,64565451.0,0.0,1,0.0
431,23.0,0.0,1.0,1.0,не работает,пенсионер,13000.0,74664348.0,0.0,1,1.0
432,23.0,0.0,1.0,1.0,не работает,пенсионер,14000.0,61846028.0,0.0,1,0.0
433,23.0,0.0,1.0,1.0,не работает,пенсионер,14000.0,62807540.0,0.0,1,0.0
434,23.0,0.0,1.0,1.0,не работает,пенсионер,15000.0,60454793.0,0.0,1,0.0
435,23.0,0.0,1.0,1.0,не работает,пенсионер,15000.0,63986090.0,0.0,1,0.0
436,23.0,0.0,1.0,1.0,не работает,пенсионер,15000.0,65218243.0,0.0,1,0.0
437,23.0,0.0,1.0,1.0,не работает,пенсионер,16000.0,62082560.0,0.0,1,0.0
438,23.0,0.0,1.0,1.0,не работает,пенсионер,16000.0,63105642.0,0.0,1,0.0
439,23.0,0.0,1.0,1.0,не работает,пенсионер,17000.0,63982782.0,0.0,1,0.0
440,23.0,0.0,1.0,1.0,не работает,пенсионер,17000.0,75015516.0,1.0,2,1.0
441,23.0,0.0,1.0,1.0,не работает,пенсионер,18000.0,59916079.0,0.0,1,1.0
442,23.0,0.0,1.0,1.0,не работает,пенсионер,18000.0,72280132.0,0.0,1,0.0
443,23.0,0.0,1.0,1.0,не работает,пенсионер,20000.0,60385565.0,0.0,1,0.0
444,23.0,0.0,1.0,1.0,не работает,пенсионер,22000.0,61450396.0,0.0,1,1.0
445,23.0,0.0,1.0,1.0,не работает,пенсионер,23000.0,61842670.0,0.0,1,0.0
446,23.0,0.0,1.0,1.0,не работает,пенсионер,23000.0,61973796.0,0.0,1,1.0
447,23.0,0.0,1.0,1.0,не работает,пенсионер,40000.0,63636315.0,1.0,2,2.0
448,23.0,0.0,1.0,2.0,не работает,пенсионер,15000.0,74539939.0,0.0,1,1.0
449,23.0,0.0,1.0,2.0,не работает,пенсионер,18000.0,61310369.0,0.0,1,1.0
450,23.0,0.0,2.0,2.0,не работает,пенсионер,7000.0,62028961.0,0.0,1,0.0
451,23.0,0.0,2.0,2.0,не работает,пенсионер,9000.0,62951773.0,0.0,1,1.0
452,23.0,0.0,2.0,2.0,не работает,пенсионер,15000.0,63910128.0,1.0,1,0.0
453,23.0,0.0,2.0,2.0,не работает,пенсионер,18000.0,62941187.0,0.0,1,0.0
454,23.0,1.0,0.0,0.0,не работает,пенсионер,4300.0,65405359.0,0.0,1,1.0
455,23.0,1.0,0.0,0.0,не работает,пенсионер,4300.0,66087984.0,0.0,1,1.0
456,23.0,1.0,0.0,0.0,не работает,пенсионер,4500.0,65402758.0,0.0,1,1.0
457,23.0,1.0,0.0,0.0,не работает,пенсионер,4500.0,72270256.0,0.0,1,1.0
458,23.0,1.0,0.0,0.0,не работает,пенсионер,5000.0,61959018.0,0.0,1,0.0
459,23.0,1.0,0.0,0.0,не работает,пенсионер,5000.0,63921331.0,0.0,1,0.0
460,23.0,1.0,0.0,0.0,не работает,пенсионер,5000.0,65417288.0,0.0,1,1.0
461,23.0,1.0,0.0,0.0,не работает,пенсионер,5000.0,65482405.0,0.0,1,1.0
462,23.0,1.0,0.0,0.0,не работает,пенсионер,5000.0,74033517.0,0.0,1,0.0
463,23.0,1.0,0.0,0.0,не работает,пенсионер,5000.0,75279520.0,0.0,1,0.0
464,23.0,1.0,0.0,0.0,не работает,пенсионер,5500.0,63985055.0,1.0,1,1.0
465,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,60045701.0,0.0,1,0.0
466,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,61857829.0,0.0,1,0.0
467,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,62238944.0,0.0,1,0.0
468,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,65407534.0,1.0,2,2.0
469,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,65411893.0,0.0,1,1.0
470,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,65413166.0,0.0,1,1.0
471,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,65420711.0,0.0,1,1.0
472,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,65479891.0,0.0,1,1.0
473,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,65502338.0,0.0,1,1.0
474,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,65570419.0,0.0,1,1.0
475,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,66078648.0,0.0,1,1.0
476,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,66088041.0,0.0,1,1.0
477,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,66773873.0,0.0,1,1.0
478,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,72280166.0,0.0,1,0.0
479,23.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,74040878.0,0.0,1,1.0
480,23.0,1.0,0.0,0.0,не работает,пенсионер,6500.0,65493867.0,0.0,1,1.0
481,23.0,1.0,0.0,0.0,не работает,пенсионер,6500.0,66086068.0,0.0,1,1.0
482,23.0,1.0,0.0,0.0,не работает,пенсионер,7000.0,65400851.0,0.0,1,1.0
483,23.0,1.0,0.0,0.0,не работает,пенсионер,7000.0,65411826.0,0.0,1,1.0
484,23.0,1.0,0.0,0.0,не работает,пенсионер,7000.0,65420244.0,0.0,1,1.0
485,23.0,1.0,0.0,0.0,не работает,пенсионер,7000.0,66191792.0,0.0,1,0.0
486,23.0,1.0,0.0,0.0,не работает,пенсионер,7000.0,74016494.0,0.0,1,0.0
487,23.0,1.0,0.0,0.0,не работает,пенсионер,7000.0,74540769.0,0.0,2,2.0
488,23.0,1.0,0.0,0.0,не работает,пенсионер,7000.0,74644007.0,1.0,2,1.0
489,23.0,1.0,0.0,0.0,не работает,пенсионер,7200.0,65481059.0,0.0,1,1.0
490,23.0,1.0,0.0,0.0,не работает,пенсионер,7500.0,66755359.0,0.0,1,1.0
491,23.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,61957373.0,0.0,1,0.0
492,23.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,62247210.0,0.0,2,1.0
493,23.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,64585042.0,0.0,1,1.0
494,23.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,65418279.0,0.0,2,2.0
495,23.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,66189520.0,0.0,1,0.0
